GO_set,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,FDR_allGO
Biological Process,microglial cell activation (GO:0001774),1/22,0.07427249108472932,0.17469417281763255,13.739820565907522,35.72373458022456,IFNG,1
Biological Process,positive regulation of macromolecule biosynthetic process (GO:0010557),2/129,0.0750769891109765,0.17606550543724578,4.586150995831403,11.874650972440056,CIITA;IFNG,1
Molecular Function,aspartic-type endopeptidase inhibitor activity (GO:0019828),1/7,0.0242476771638985,0.1764692060261502,48.1256038647343,179.00002909758112,GAPDH,1
Biological Process,regulation of response to external stimulus (GO:0032101),2/130,0.07608287034975719,0.17657678735459817,4.550091911764706,11.720727965485722,AKNA;IRF1,1
Biological Process,regulation of interleukin-4 production (GO:0032673),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,PRKCQ,1
Biological Process,cytoskeleton-dependent intracellular transport (GO:0030705),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,CCDC88C,1
Biological Process,regulation of mononuclear cell migration (GO:0071675),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,CSF1R,1
Biological Process,peptidyl-L-cysteine S-palmitoylation (GO:0018230),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,ZDHHC14,1
Biological Process,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,ZDHHC14,1
Biological Process,regulation of telomere capping (GO:1904353),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,PRKCQ,1
Biological Process,positive regulation of interleukin-17 production (GO:0032740),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,PRKCQ,1
Biological Process,positive regulation of protein autophosphorylation (GO:0031954),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,RASSF2,1
Biological Process,membrane protein ectodomain proteolysis (GO:0006509),1/23,0.07751609910283618,0.17657678735459817,13.114624505928854,33.537631008181485,PRKCQ,1
Biological Process,defense response to virus (GO:0051607),2/133,0.07912631894369963,0.17831961286273731,4.4452177817691965,11.276227196947195,STAT1;IRF1,1
Biological Process,negative regulation of nucleic acid-templated transcription (GO:1903507),4/464,0.07952867543309261,0.17831961286273731,2.5652173913043477,6.494200864350705,CIITA;IFNG;MIDEAS;IRF1,1
Biological Process,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2/134,0.0801492655942287,0.17831961286273731,4.411319073083779,11.13357188402578,CSF1R;IFNG,1
Biological Process,regulation of cytokine production involved in immune response (GO:0002718),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,TNFRSF1B,1
Biological Process,negative regulation of synaptic transmission (GO:0050805),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,PNKD,1
Biological Process,defense response to fungus (GO:0050832),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,GAPDH,1
Biological Process,phospholipid catabolic process (GO:0009395),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,ABHD12,1
Biological Process,positive regulation of carbohydrate metabolic process (GO:0045913),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,IFNG,1
Biological Process,positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,ZEB2,1
Biological Process,long-chain fatty-acyl-CoA metabolic process (GO:0035336),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,ACSL4,1
Biological Process,positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511),1/24,0.0807485039378433,0.17831961286273731,12.54379332073094,31.565400257861334,ZEB2,1
Biological Process,regulation of interferon-alpha production (GO:0032647),1/25,0.08396974372156842,0.184408691322229,12.020531400966183,29.778447279500117,STAT1,1
Biological Process,peptide catabolic process (GO:0043171),1/25,0.08396974372156842,0.184408691322229,12.020531400966183,29.778447279500117,ANPEP,1
Biological Process,positive regulation of response to external stimulus (GO:0032103),2/139,0.08532564195378654,0.18687020758473913,4.249248604551309,10.458591712709005,GBP5;IFNG,1
Biological Process,enzyme linked receptor protein signaling pathway (GO:0007167),2/140,0.08637296434102157,0.18864424904151686,4.218243819266837,10.33081895560379,CSF1R;CD3E,1
Biological Process,regulation of myelination (GO:0031641),1/26,0.08717985645161683,0.18885009776303915,11.539130434782608,28.152962485204668,TNFRSF1B,1
Biological Process,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),1/26,0.08717985645161683,0.18885009776303915,11.539130434782608,28.152962485204668,CCND2,1
Biological Process,lamellipodium assembly (GO:0030032),1/26,0.08717985645161683,0.18885009776303915,11.539130434782608,28.152962485204668,PARVB,1
Biological Process,neutrophil degranulation (GO:0043312),4/481,0.08800973552360826,0.1895810279570159,2.471634584842132,6.006832908348726,ANPEP;TNFRSF1B;LAIR1;ARHGAP45,1
Biological Process,innate immune response (GO:0045087),3/302,0.08935183122710719,0.1895810279570159,2.939799331103679,7.100125565033341,CIITA;UBD;CD300E,1
Biological Process,MAPK cascade (GO:0000165),3/303,0.09002853946423678,0.1895810279570159,2.9298507462686567,7.053992314974098,RASGRF2;PRKCQ;GRB2,1
Biological Process,neutrophil activation involved in immune response (GO:0002283),4/485,0.09006737089825706,0.1895810279570159,2.4505764505764507,5.89902107200481,ANPEP;TNFRSF1B;LAIR1;ARHGAP45,1
Biological Process,negative regulation of catalytic activity (GO:0043086),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,TIMP1,1
Biological Process,negative regulation of insulin receptor signaling pathway (GO:0046627),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,PRKCQ,1
Biological Process,cellular lipid catabolic process (GO:0044242),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,ABHD12,1
Biological Process,positive regulation of cellular component movement (GO:0051272),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,CSF1R,1
Biological Process,regulation of toll-like receptor signaling pathway (GO:0034121),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,IRF1,1
Biological Process,positive regulation of erythrocyte differentiation (GO:0045648),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,STAT1,1
Biological Process,positive regulation of nitric oxide biosynthetic process (GO:0045429),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,IFNG,1
Biological Process,stress-activated protein kinase signaling cascade (GO:0031098),1/27,0.09037887999460255,0.1895810279570159,11.094760312151616,26.668970934836352,CCDC88C,1
Biological Process,negative regulation of transcription by RNA polymerase II (GO:0000122),5/684,0.09124742380166118,0.189759304646644,2.180922170612892,5.221521374835222,CIITA;ZEB2;IFNG;STAT1;IRF8,1
Biological Process,neutrophil mediated immunity (GO:0002446),4/488,0.09162590847114614,0.189759304646644,2.4350112697220134,5.819777266166177,ANPEP;TNFRSF1B;LAIR1;ARHGAP45,1
Biological Process,negative regulation of cellular response to insulin stimulus (GO:1900077),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,PRKCQ,1
Biological Process,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,PTTG1IP,1
Biological Process,cellular response to interleukin-6 (GO:0071354),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,STAT1,1
Biological Process,regulation of plasma membrane bounded cell projection organization (GO:0120035),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,DISC1,1
Biological Process,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,GNA15,1
Biological Process,positive regulation of defense response to virus by host (GO:0002230),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,STAT1,1
Biological Process,glycerophospholipid catabolic process (GO:0046475),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,ABHD12,1
Biological Process,positive regulation of monooxygenase activity (GO:0032770),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,IFNG,1
Biological Process,positive regulation of nitric oxide metabolic process (GO:1904407),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,IFNG,1
Biological Process,positive regulation of protein import into nucleus (GO:0042307),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,IFNG,1
Biological Process,protein localization to Golgi apparatus (GO:0034067),1/28,0.09356685210249617,0.189759304646644,10.683306494900698,25.309598161887177,GBP5,1
Molecular Function,glucosidase activity (GO:0015926),1/8,0.02766399371512237,0.19073595666742263,41.24844720496895,147.9839017165653,MOGS,1
Biological Process,positive regulation of transferase activity (GO:0051347),2/148,0.09488949269582132,0.1919520272091042,3.9854955680902497,9.386010646306513,CSF1R;PRKCQ,1
Molecular Function,phosphatidylethanolamine binding (GO:0008429),1/9,0.03106852017034062,0.19324474642422054,36.09057971014493,125.29061959707016,ESYT1,1
Molecular Function,H3 histone acetyltransferase activity (GO:0010484),1/9,0.03106852017034062,0.19324474642422054,36.09057971014493,125.29061959707016,BRPF1,1
Molecular Function,O-methyltransferase activity (GO:0008171),1/10,0.03446129648195661,0.19324474642422054,32.07890499194847,108.03913520130237,HENMT1,1
Molecular Function,enoyl-CoA hydratase activity (GO:0004300),1/10,0.03446129648195661,0.19324474642422054,32.07890499194847,108.03913520130237,ECHDC2,1
Molecular Function,GTPase activity (GO:0003924),3/216,0.04010675647758251,0.19324474642422054,4.144839184359891,13.330675173535756,GBP5;GNA15;GNA12,1
Molecular Function,"3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)",1/12,0.04121175798431784,0.19324474642422054,26.243741765480895,83.69212377043256,PDE4A,1
Molecular Function,tumor necrosis factor receptor binding (GO:0005164),1/12,0.04121175798431784,0.19324474642422054,26.243741765480895,83.69212377043256,STAT1,1
Molecular Function,cAMP binding (GO:0030552),1/12,0.04121175798431784,0.19324474642422054,26.243741765480895,83.69212377043256,PDE4A,1
Molecular Function,phosphatidylinositol binding (GO:0035091),2/92,0.04130422060975706,0.19324474642422054,6.483660130718954,20.66206709525085,EPB41;ESYT1,1
Biological Process,regulation of response to biotic stimulus (GO:0002831),1/29,0.09674381038780963,0.19471222597040166,10.301242236024844,24.06049739864184,IRF1,1
Biological Process,lamellipodium organization (GO:0097581),1/29,0.09674381038780963,0.19471222597040166,10.301242236024844,24.06049739864184,PARVB,1
Molecular Function,acylglycerol lipase activity (GO:0047372),1/13,0.044569522553697054,0.19615487938558646,24.055555555555557,74.82973704934292,ABHD12,1
Molecular Function,RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979),1/14,0.04791569572777685,0.19615487938558646,22.204013377926422,67.46272365268403,STAT1,1
Molecular Function,metalloendopeptidase inhibitor activity (GO:0008191),1/14,0.04791569572777685,0.19615487938558646,22.204013377926422,67.46272365268403,TIMP1,1
Molecular Function,protein kinase C activity (GO:0004697),1/14,0.04791569572777685,0.19615487938558646,22.204013377926422,67.46272365268403,PRKCQ,1
Biological Process,positive regulation of transcription by RNA polymerase II (GO:0045944),6/908,0.09774923272974691,0.1962389899498707,1.977688470066519,4.598817744362086,CIITA;ZEB2;AKNA;STAT1;IRF1;IRF8,1
Molecular Function,1-phosphatidylinositol binding (GO:0005545),1/15,0.05125031688210259,0.1974644562222188,20.616977225672876,61.25372955093302,EPB41,1
Molecular Function,Wnt-activated receptor activity (GO:0042813),1/15,0.05125031688210259,0.1974644562222188,20.616977225672876,61.25372955093302,FZD3,1
Biological Process,cell projection organization (GO:0030030),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,PARVB,1
Biological Process,non-motile cilium assembly (GO:1905515),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,DISC1,1
Biological Process,fatty-acyl-CoA biosynthetic process (GO:0046949),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,ACSL4,1
Biological Process,positive regulation of phosphate metabolic process (GO:0045937),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,IFNG,1
Biological Process,positive regulation of protein import (GO:1904591),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,IFNG,1
Biological Process,positive regulation of small GTPase mediated signal transduction (GO:0051057),1/30,0.09990979235409078,0.19758279831219447,9.945527236381809,22.909398431433704,GRB2,1
Biological Process,positive regulation of Wnt signaling pathway (GO:0030177),2/153,0.10033104462110894,0.19792352474883773,3.8525516166731593,8.858095321326113,ZEB2;DISC1,1
Biological Process,protein palmitoylation (GO:0018345),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,ZDHHC14,1
Biological Process,negative regulation of response to DNA damage stimulus (GO:2001021),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,PTTG1IP,1
Biological Process,renal water homeostasis (GO:0003091),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,PRKACB,1
Biological Process,positive regulation of leukocyte cell-cell adhesion (GO:1903039),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,PRKCQ,1
Biological Process,positive regulation of locomotion (GO:0040017),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,CSF1R,1
Biological Process,positive regulation of Rho protein signal transduction (GO:0035025),1/31,0.10306483535857697,0.20033384867987455,9.61352657004831,21.8457491225909,ARHGEF3,1
Biological Process,positive regulation of nucleic acid-templated transcription (GO:1903508),4/511,0.10400253012947448,0.20166344256812735,2.321797860259399,5.255018089700245,CIITA;BRPF1;STAT1;IRF1,1
Biological Process,activation of phospholipase C activity (GO:0007202),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,GNA15,1
Biological Process,axonemal dynein complex assembly (GO:0070286),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,TTC12,1
Biological Process,regulation of cellular biosynthetic process (GO:0031326),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,TNFRSF1B,1
Biological Process,regulation of NMDA receptor activity (GO:2000310),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,IFNG,1
Biological Process,ERBB2 signaling pathway (GO:0038128),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,GRB2,1
Biological Process,hematopoietic progenitor cell differentiation (GO:0002244),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,CSF1R,1
Biological Process,positive regulation of telomere maintenance (GO:0032206),1/32,0.1062089766621835,0.20248473967970235,9.302945301542778,20.860428210996606,PRKCQ,1
Biological Process,positive regulation of protein kinase B signaling (GO:0051897),2/161,0.10921395051207419,0.20598836831186282,3.657232704402516,8.098746059140652,GRB2;ICOS,1
Biological Process,negative regulation of smooth muscle cell proliferation (GO:0048662),1/33,0.109342253368058,0.20598836831186282,9.01177536231884,19.94551347634359,IFNG,1
Biological Process,regulation of neurotransmitter secretion (GO:0046928),1/33,0.109342253368058,0.20598836831186282,9.01177536231884,19.94551347634359,PNKD,1
Biological Process,positive regulation of ATP metabolic process (GO:1903580),1/33,0.109342253368058,0.20598836831186282,9.01177536231884,19.94551347634359,IFNG,1
Biological Process,positive regulation of telomere maintenance via telomerase (GO:0032212),1/33,0.109342253368058,0.20598836831186282,9.01177536231884,19.94551347634359,PRKCQ,1
Biological Process,regulation of activated T cell proliferation (GO:0046006),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,BTN2A2,1
Biological Process,regulation of amyloid-beta formation (GO:1902003),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,IFNG,1
Biological Process,axoneme assembly (GO:0035082),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,TTC12,1
Biological Process,phosphatidylserine metabolic process (GO:0006658),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,ABHD12,1
Biological Process,epithelial tube morphogenesis (GO:0060562),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,CSF1R,1
Biological Process,positive regulation of interleukin-12 production (GO:0032735),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,IFNG,1
Biological Process,positive regulation of telomerase activity (GO:0051973),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,PRKCQ,1
Biological Process,protein destabilization (GO:0031648),1/34,0.11246470247248325,0.2079289266642423,8.738252086078173,19.094093242672443,CCDC88C,1
Molecular Function,metalloaminopeptidase activity (GO:0070006),1/17,0.05788506010088898,0.21063730203379044,18.03804347826087,51.395724355594396,ANPEP,1
Molecular Function,MHC class II protein complex binding (GO:0023026),1/17,0.05788506010088898,0.21063730203379044,18.03804347826087,51.395724355594396,HLA-DMB,1
Biological Process,acylglycerol catabolic process (GO:0046464),1/35,0.11557636085649726,0.21136490087878393,8.48081841432225,18.30011211062434,ABHD12,1
Biological Process,negative regulation of T cell proliferation (GO:0042130),1/35,0.11557636085649726,0.21136490087878393,8.48081841432225,18.30011211062434,BTN2A2,1
Biological Process,positive regulation of cell cycle G1/S phase transition (GO:1902808),1/35,0.11557636085649726,0.21136490087878393,8.48081841432225,18.30011211062434,CCND2,1
Biological Process,positive regulation of lymphocyte activation (GO:0051251),1/35,0.11557636085649726,0.21136490087878393,8.48081841432225,18.30011211062434,PRKCQ,1
Biological Process,cellular protein-containing complex assembly (GO:0034622),2/168,0.117152108413687,0.21136490087878393,3.501771793054571,7.508786632381248,TTC12;CD3E,1
Biological Process,aortic valve development (GO:0003176),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,TNFRSF1B,1
Biological Process,axonal transport (GO:0098930),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,AP3M2,1
Biological Process,regulation of defense response to virus by host (GO:0050691),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,STAT1,1
Biological Process,regulation of osteoclast differentiation (GO:0045670),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,IFNG,1
Biological Process,regulation of protein import into nucleus (GO:0042306),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,IFNG,1
Biological Process,positive regulation of innate immune response (GO:0045089),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,GBP5,1
Biological Process,positive regulation of interferon-beta production (GO:0032728),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,IRF1,1
Biological Process,positive regulation of myeloid leukocyte differentiation (GO:0002763),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,IFNG,1
Biological Process,macrophage activation (GO:0042116),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,IFNG,1
Biological Process,positive regulation of telomere maintenance via telomere lengthening (GO:1904358),1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,PRKCQ,1
Biological Process,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",1/36,0.11867726526877864,0.21136490087878393,8.238095238095237,17.55824391062889,FZD3,1
Biological Process,"positive regulation of transcription, DNA-templated (GO:0045893)",7/1183,0.11905763197935844,0.21136490087878393,1.7719198790627362,3.770907039365584,CIITA;ZEB2;AKNA;BRPF1;STAT1;IRF1;IRF8,1
Biological Process,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),2/171,0.12059838353452128,0.21136490087878393,3.4390880612600068,7.27466651582711,UBD;GAPDH,1
Biological Process,anterograde axonal transport (GO:0008089),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,AP3M2,1
Biological Process,regulation of actin cytoskeleton reorganization (GO:2000249),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,CSF1R,1
Biological Process,negative regulation of endothelial cell proliferation (GO:0001937),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,STAT1,1
Biological Process,regulation of erythrocyte differentiation (GO:0045646),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,STAT1,1
Biological Process,regulation of protein autophosphorylation (GO:0031952),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,RASSF2,1
Biological Process,regulation of transport (GO:0051049),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,EPB41,1
Biological Process,positive regulation of exocytosis (GO:0045921),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,IFNG,1
Biological Process,positive regulation of myeloid cell differentiation (GO:0045639),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,STAT1,1
Biological Process,positive regulation of signaling receptor activity (GO:2000273),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,IFNG,1
Biological Process,ncRNA metabolic process (GO:0034660),1/37,0.12176745233016734,0.21136490087878393,8.008856682769727,16.86378645814782,HENMT1,1
Biological Process,neuron differentiation (GO:0030182),2/174,0.12406987511566597,0.21437004760279074,3.3785909712722297,7.050816510594947,FZD3;ACSL4,1
Biological Process,positive regulation of intracellular signal transduction (GO:1902533),4/546,0.12422715499395448,0.21437004760279074,2.1679525886167954,4.521576212048353,UBD;GRB2;ICOS;GAPDH,1
Biological Process,positive regulation of cell development (GO:0010720),1/38,0.12484695854099637,0.21437004760279074,7.792009400705052,16.212573889719547,IFNG,1
Biological Process,response to cAMP (GO:0051591),1/38,0.12484695854099637,0.21437004760279074,7.792009400705052,16.212573889719547,STAT1,1
Biological Process,positive regulation of insulin secretion (GO:0032024),1/38,0.12484695854099637,0.21437004760279074,7.792009400705052,16.212573889719547,ACSL4,1
Molecular Function,endopeptidase inhibitor activity (GO:0004866),2/115,0.06147298715370046,0.21480405357293322,5.1579906298802705,14.386447909492563,TIMP1;GAPDH,1
Molecular Function,RNA methyltransferase activity (GO:0008173),1/19,0.06447406482797437,0.21480405357293322,16.03220611916264,43.95216853322471,HENMT1,1
Molecular Function,"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)",1/21,0.07101764164383469,0.21480405357293322,14.427536231884059,38.15833677729338,PDE4A,1
Molecular Function,ephrin receptor binding (GO:0046875),1/21,0.07101764164383469,0.21480405357293322,14.427536231884059,38.15833677729338,GRB2,1
Molecular Function,lysophospholipase activity (GO:0004622),1/21,0.07101764164383469,0.21480405357293322,14.427536231884059,38.15833677729338,ABHD12,1
Molecular Function,histone acetyltransferase binding (GO:0035035),1/21,0.07101764164383469,0.21480405357293322,14.427536231884059,38.15833677729338,STAT1,1
Molecular Function,nucleoside-triphosphatase activity (GO:0017111),3/278,0.07378492819302085,0.21480405357293322,3.2002713704206243,8.341829892783421,GBP5;GNA15;GNA12,1
Molecular Function,ubiquitin-like protein ligase binding (GO:0044389),3/282,0.07628738753029679,0.21480405357293322,3.1537473920718986,8.115373082373042,STAT1;TNFRSF1B;PRKACB,1
Molecular Function,cyclic nucleotide binding (GO:0030551),1/23,0.07751609910283618,0.21480405357293322,13.114624505928854,33.537631008181485,PDE4A,1
Molecular Function,cyclic-nucleotide phosphodiesterase activity (GO:0004112),1/23,0.07751609910283618,0.21480405357293322,13.114624505928854,33.537631008181485,PDE4A,1
Molecular Function,disordered domain specific binding (GO:0097718),1/23,0.07751609910283618,0.21480405357293322,13.114624505928854,33.537631008181485,GAPDH,1
Molecular Function,protein-cysteine S-palmitoyltransferase activity (GO:0019706),1/25,0.08396974372156842,0.21480405357293322,12.020531400966183,29.778447279500117,ZDHHC14,1
Molecular Function,epidermal growth factor receptor binding (GO:0005154),1/26,0.08717985645161683,0.21480405357293322,11.539130434782608,28.152962485204668,GRB2,1
Molecular Function,ADP binding (GO:0043531),1/27,0.09037887999460255,0.21480405357293322,11.094760312151616,26.668970934836352,PGK1,1
Molecular Function,aminopeptidase activity (GO:0004177),1/27,0.09037887999460255,0.21480405357293322,11.094760312151616,26.668970934836352,ANPEP,1
Molecular Function,glutathione transferase activity (GO:0004364),1/27,0.09037887999460255,0.21480405357293322,11.094760312151616,26.668970934836352,GSTK1,1
Molecular Function,adenyl ribonucleotide binding (GO:0032559),3/306,0.09207170784044086,0.21480405357293322,2.900398995123393,6.917995638416351,PGK1;PDE4A;PRKACB,1
Molecular Function,MHC protein binding (GO:0042287),1/28,0.09356685210249617,0.21480405357293322,10.683306494900698,25.309598161887177,MARCHF1,1
Molecular Function,tumor necrosis factor receptor superfamily binding (GO:0032813),1/28,0.09356685210249617,0.21480405357293322,10.683306494900698,25.309598161887177,STAT1,1
Molecular Function,guanyl-nucleotide exchange factor activity (GO:0005085),2/149,0.09597072398535055,0.21480405357293322,3.9581832733093236,9.276842002024006,RASGRF2;CCDC88C,1
Molecular Function,5'-3' RNA polymerase activity (GO:0034062),1/29,0.09674381038780963,0.21480405357293322,10.301242236024844,24.06049739864184,POLR2J3,1
Molecular Function,palmitoyltransferase activity (GO:0016409),1/29,0.09674381038780963,0.21480405357293322,10.301242236024844,24.06049739864184,ZDHHC14,1
Molecular Function,DNA-directed 5'-3' RNA polymerase activity (GO:0003899),1/29,0.09674381038780963,0.21480405357293322,10.301242236024844,24.06049739864184,POLR2J3,1
Biological Process,negative regulation of cellular metabolic process (GO:0031324),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,BTN2A2,1
Biological Process,negative regulation of lymphocyte proliferation (GO:0050672),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,LST1,1
Biological Process,endothelial cell migration (GO:0043542),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,STAT1,1
Biological Process,regulation of protein tyrosine kinase activity (GO:0061097),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,CSF1R,1
Biological Process,regulation of T cell differentiation (GO:0045580),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,IFNG,1
Biological Process,regulation of viral entry into host cell (GO:0046596),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,CIITA,1
Biological Process,response to peptide (GO:1901652),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,STAT1,1
Biological Process,membrane protein proteolysis (GO:0033619),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,PRKCQ,1
Biological Process,protein acylation (GO:0043543),1/39,0.1279158202874324,0.21545143459429822,7.586575133485889,15.600903263424575,ZDHHC14,1
Biological Process,protein stabilization (GO:0050821),2/179,0.12990933481109812,0.21801791241320959,3.2823197075440347,6.698947002127018,RASSF2;GAPDH,1
Biological Process,negative regulation of ERBB signaling pathway (GO:1901185),1/40,0.13097407381023796,0.21801791241320959,7.391675956893348,15.025472802964124,GRB2,1
Biological Process,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),1/40,0.13097407381023796,0.21801791241320959,7.391675956893348,15.025472802964124,STAT1,1
Biological Process,regulation of nitric oxide biosynthetic process (GO:0045428),1/40,0.13097407381023796,0.21801791241320959,7.391675956893348,15.025472802964124,IFNG,1
Biological Process,positive regulation of cation channel activity (GO:2001259),1/40,0.13097407381023796,0.21801791241320959,7.391675956893348,15.025472802964124,IFNG,1
Biological Process,positive regulation of cellular biosynthetic process (GO:0031328),2/180,0.1310849838157411,0.21801791241320959,3.2637144745538667,6.631572233007662,ZEB2;IFNG,1
Biological Process,negative regulation of cytokine production (GO:0001818),2/182,0.1334437860288362,0.22147768244869473,3.227124183006536,6.499670036446852,IFNG;BTN2A2,1
